129,Where Hands Touch,"Drama,Romance,War"
130,Berserk: The Golden Age Arc I - The Egg of the King,"Animation,Action,Adventure"
131,Zhan lang,"Action,Thriller,War"
132,Warsaw '44,"Drama,History,Romance"
133,Private Peaceful,"Drama,War"
134,Resistance,"Drama,Thriller,War"
135,The Search,"Drama,War"
136,Die verlorene Zeit,"Drama,Romance,War"
137,Battle Ground,"Action,Drama,War"
138,12th Man,"War"
139,Allies,"Action,Drama,War"
140,Tiger Raid,"Action,Drama,Thriller"
141,William Kelly's War,"War"
142,The Last Rescue,"Action,Drama,War"
143,9. april,"Drama,War"
144,A zori zdes tikhie...,"Drama,War"
145,The Long Road Home,"Drama,War"
146,Saints and Soldiers: The Void,"Action,Drama,War"
147,Mr. Pip,"Drama,War"
148,Lauf Junge lauf,"Action,Drama,War"
149,Fuglene over sundet,"Drama,History,War"
150,Boys of Abu Ghraib,"Drama,Thriller,War"
151,Hatred,"Drama,History,War"
152,Sniper: Reloaded,"Action,Drama,Thriller"
153,Battle Scars,"Drama,War"
154,Game of Aces,"Action,Adventure,War"
155,I Am Soldier,"Action,Thriller,War"
156,The Silent Mountain,"Adventure,Drama,History"
157,Captain Nawab,"Action,Drama,Mystery"
158,Eien no 0,"Action,Drama,Mystery"
159,Çanakkale Yolun Sonu,"Action,Drama,History"
160,Madras Cafe,"Action,Drama,History"
161,1898. Los últimos de Filipinas,"Drama,War"
162,The Broken Tower,"Biography,Drama,History"
163,Zon 261,"Action,Drama,Horror"
164,Oorlogsgeheimen,"Drama,Family,History"
165,The Front Line,"Drama,History,War"
166,Dvadtsat vosem panfilovtsev,"Action,Drama,History"
167,Zoo,"Family,History,War"
168,Saints and Soldiers: Airborne Creed,"Action,Drama,War"
169,Linhas de Wellington,"Drama,History,War"
170,Beyond Glory,"War"
171,The Rogue,"Action,Drama,Thriller"
172,Annemin Yarasi,"Drama,Mystery,War"
173,Brothers of War,"Drama,War"
174,The Chinese Widow,"History,Romance,War"
175,An Ordinary Man,"Action,Drama,Thriller"
176,In guerra per amore,"Comedy,Drama,Romance"
177,Ikitie,"Drama,History,War"
178,Pathfinders: In the Company of Strangers,"Action,Drama,History"
179,Welcome 2 Karachi,"Adventure,Comedy,Crime"
180,Simindis kundzuli,"Drama,War"
181,Bless Me, Ultima,"Drama,War"
182,Kraanthiveera Sangolli Raayanna,"Drama,History,War"
183,Karbala,"Drama,War"
184,Born of War,"Action,Drama,Thriller"
185,Soldiers of the Damned,"Action,Horror,Thriller"
186,American Undercover,"Mystery,Thriller,War"
187,Castles in the Sky,"Biography,Drama,History"
188,Zombie Massacre 2: Reich of the Dead,"Horror,War"
189,Cross of Steel,"War"
190,Expendable Assets,"Action,War"
191,Chittagong,"Action,Drama,War"
192,Lidice,"Drama,History,War"
193,Belyy tigr,"Action,Adventure,Fantasy"
194,Ayla,"Drama,History,War"
195,The Patrol,"Action,Drama,War"
196,Tuntematon sotilas,"Drama,War"
197,Cloudy Sunday,"Drama,Music,War"
198,Hvidsten gruppen,"Drama,War"
199,The Orphanage,"Adventure,Biography,Drama"
200,War Flowers,"Drama,History,Romance"
