119,13 Hours,"Action,Drama,History"
120,A Madea Christmas,"Comedy,Drama"
121,Southpaw,"Drama,Sport"
122,Selma,"Biography,Drama,History"
123,Temptation: Confessions of a Marriage Counselor,"Drama,Thriller"
124,The Odd Life of Timothy Green,"Comedy,Drama,Family"
125,Footloose,"Comedy,Drama,Music"
126,The Grey,"Action,Adventure,Drama"
127,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller"
128,If I Stay,"Drama,Fantasy,Music"
129,Lion,"Biography,Drama"
130,Red Tails,"Action,Adventure,Drama"
131,Pain & Gain,"Comedy,Crime,Drama"
132,The Dilemma,"Comedy,Drama"
133,The Huntsman: Winter's War,"Action,Adventure,Drama"
134,Manchester by the Sea,"Drama"
135,Savages,"Crime,Drama,Thriller"
136,The Judge,"Crime,Drama"
137,Jersey Boys,"Biography,Drama,Music"
138,Sicario,"Action,Crime,Drama"
139,The Best Exotic Marigold Hotel,"Comedy,Drama"
140,Gangster Squad,"Action,Crime,Drama"
141,Moonrise Kingdom,"Adventure,Comedy,Drama"
142,The Giver,"Drama,Romance,Sci-Fi"
143,Spotlight,"Crime,Drama,History"
144,The Artist,"Comedy,Drama,Romance"
145,McFarland, USA,"Biography,Drama,Sport"
146,Instructions Not Included,"Comedy,Drama"
147,St. Vincent,"Comedy,Drama"
148,Soul Surfer,"Biography,Drama,Family"
149,Need for Speed,"Action,Crime,Drama"
150,Everest,"Action,Adventure,Drama"
151,The Shack,"Drama,Fantasy"
152,War Dogs,"Comedy,Crime,Drama"
153,Snitch,"Action,Drama,Thriller"
154,The Age of Adaline,"Drama,Fantasy,Romance"
155,Birdman or (The Unexpected Virtue of Ignorance),"Comedy,Drama,Romance"
156,Dolphin Tale 2,"Drama,Family"
157,Almost Christmas,"Comedy,Drama"
158,What to Expect When You're Expecting,"Comedy,Drama,Romance"
159,Money Monster,"Crime,Drama,Thriller"
160,End of Watch,"Crime,Drama,Thriller"
161,The Ides of March,"Drama"
162,Hanna,"Action,Drama,Thriller"
163,Allied,"Action,Drama,Romance"
164,Something Borrowed,"Comedy,Drama,Romance"
165,Rock of Ages,"Comedy,Drama,Musical"
166,Brooklyn,"Drama,Romance"
167,47 Ronin,"Action,Adventure,Drama"
168,Wild,"Adventure,Biography,Drama"
169,August: Osage County,"Drama"
170,Philomena,"Biography,Drama"
171,The Longest Ride,"Drama,Romance"
172,Lawless,"Crime,Drama"
173,J. Edgar,"Biography,Crime,Drama"
174,The Roommate,"Drama,Horror,Thriller"
175,Jumping the Broom,"Comedy,Drama"
176,The Guilt Trip,"Comedy,Drama"
177,That's My Boy,"Comedy,Drama"
178,Risen,"Action,Adventure,Drama"
179,Colombiana,"Action,Crime,Drama"
180,Million Dollar Arm,"Biography,Drama,Sport"
181,The Theory of Everything,"Biography,Drama,Romance"
182,Trouble with the Curve,"Drama,Sport"
183,Larry Crowne,"Comedy,Drama,Romance"
184,Carrie,"Drama,Horror"
185,Step Up Revolution,"Drama,Music,Romance"
186,Drive,"Crime,Drama"
187,Good Deeds,"Comedy,Drama,Romance"
188,50/50,"Comedy,Drama,Romance"
189,Concussion,"Biography,Drama,Sport"
190,Courageous,"Drama"
