110,The Grey,"Action,Adventure,Drama"
111,Ouija,"Horror,Thriller"
112,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller"
113,The Possession,"Horror,Thriller"
114,Into the Storm,"Action,Thriller"
115,Poltergeist,"Horror,Thriller"
116,Savages,"Crime,Drama,Thriller"
117,Sicario,"Action,Crime,Drama"
118,Gangster Squad,"Action,Crime,Drama"
119,Red Dawn,"Action,Thriller"
120,The Great Wall,"Action,Adventure,Fantasy"
121,xXx: Return of Xander Cage,"Action,Adventure,Thriller"
122,The Gift,"Mystery,Thriller"
123,Need for Speed,"Action,Crime,Drama"
124,Everest,"Action,Adventure,Drama"
125,John Wick,"Action,Crime,Thriller"
126,Snitch,"Action,Drama,Thriller"
127,Final Destination 5,"Horror,Thriller"
128,Resident Evil: Retribution,"Action,Horror,Sci-Fi"
129,Riddick,"Action,Sci-Fi,Thriller"
130,Money Monster,"Crime,Drama,Thriller"
131,End of Watch,"Crime,Drama,Thriller"
132,Hanna,"Action,Drama,Thriller"
133,Allied,"Action,Drama,Romance"
134,The Expendables 3,"Action,Adventure,Thriller"
135,Nerve,"Adventure,Crime,Mystery"
136,Red Riding Hood,"Fantasy,Horror,Mystery"
137,In Time,"Action,Sci-Fi,Thriller"
138,The Roommate,"Drama,Horror,Thriller"
139,The Family,"Comedy,Crime,Thriller"
140,Colombiana,"Action,Crime,Drama"
141,The Nice Guys,"Action,Comedy,Crime"
142,The Boy,"Horror,Mystery,Thriller"
143,The Boy Next Door,"Mystery,Thriller"
144,The 5th Wave,"Action,Adventure,Sci-Fi"
145,Ouija: Origin of Evil,"Horror,Thriller"
146,Texas Chainsaw 3D,"Horror,Thriller"
147,Inferno,"Action,Adventure,Crime"
148,The Gambler,"Crime,Drama,Thriller"
149,The Rite,"Drama,Horror,Mystery"
150,Paranormal Activity: The Marked Ones,"Horror,Thriller"
151,Nightcrawler,"Crime,Drama,Thriller"
152,Side Effects,"Crime,Drama,Thriller"
153,Patriots Day,"Drama,History,Thriller"
154,House at the End of the Street,"Drama,Horror,Thriller"
155,Chappie,"Action,Crime,Drama"
156,Crimson Peak,"Drama,Fantasy,Horror"
157,3 Days to Kill,"Action,Drama,Thriller"
158,Deliver Us from Evil,"Horror,Mystery,Thriller"
159,When the Bough Breaks,"Drama,Horror,Mystery"
160,Priest,"Action,Fantasy,Horror"
