103,Hell and Back,"Animation,Adventure,Comedy"
104,The Congress,"Animation,Drama,Sci-Fi"
105,Ernest & Celestine,"Animation,Comedy,Crime"
106,An Oversimplification of Her Beauty,"Animation,Comedy,Drama"
107,O Menino e o Mundo,"Animation,Adventure,Family"
108,The Hero of Color City,"Animation,Family"
109,Phantom Boy,"Animation,Fantasy"
110,Hâmonî,"Animation,Sci-Fi,Thriller"
111,Rocks in My Pockets,"Animation,Comedy,Drama"
112,Zhuo yao ji,"Animation,Action,Adventure"
113,Le chat du rabbin,"Animation,Comedy,Fantasy"
114,War of the Worlds: Goliath,"Animation,Action,Adventure"
115,Le tableau,"Animation,Fantasy"
116,Les contes de la nuit,"Animation,Fantasy"
117,Arjun: The Warrior Prince,"Animation,Action,Adventure"
118,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,"Animation,Comedy"
119,Thunder and the House of Magic,"Animation,Adventure,Comedy"
120,Silver Circle,"Animation,Thriller"
121,Couleur de peau: Miel,"Animation,Biography,Drama"
122,Last Flight of the Champion,"Animation,Comedy,Family"
123,Death of a Superhero,"Animation,Drama"
124,Despicable Me 3,"Animation,Action,Adventure"
125,Coco,"Animation,Adventure,Comedy"
126,The Boss Baby,"Animation,Comedy,Family"
127,Cars 3,"Animation,Adventure,Comedy"
128,Smurfs: The Lost Village,"Animation,Adventure,Comedy"
129,Gekijo-ban Sword Art Online: Ordinal Scale,"Animation,Action,Adventure"
130,Kimi no na wa.,"Animation,Drama,Fantasy"
131,The Emoji Movie,"Animation,Adventure,Comedy"
132,Captain Underpants: The First Epic Movie,"Animation,Action,Comedy"
133,Leap!,"Animation,Adventure,Comedy"
134,Boruto: Naruto the Movie,"Animation,Action,Adventure"
135,Gantz: O,"Animation,Drama,Fantasy"
136,The LEGO NINJAGO Movie,"Animation,Action,Adventure"
137,My Little Pony: The Movie,"Animation,Adventure,Comedy"
138,Koe no katachi,"Animation,Drama,Romance"
139,Animal Crackers,"Animation,Adventure,Comedy"
140,Godzilla,"Animation,Sci-Fi"
141,Loving Vincent,"Animation,Biography,Crime"
142,Paddington 2,"Animation,Comedy,Family"
143,Spark: A Space Tail,"Animation,Adventure,Comedy"
144,Ozzy,"Animation,Adventure,Comedy"
145,Yu-Gi-Oh!: The Dark Side of Dimensions,"Animation,Adventure,Drama"
146,Bunyan and Babe,"Animation,Adventure,Comedy"
147,Koto no ha no niwa,"Animation,Drama,Romance"
148,Fairy Tail: Dragon Cry,"Animation,Action,Adventure"
149,In This Corner of the World,"Animation,Drama,History"
150,Tarzan,"Animation,Adventure,Drama"
151,Ghost in the Shell: The New Movie,"Animation,Action,Sci-Fi"
152,Ferdinand,"Animation,Adventure,Comedy"
153,Ookami kodomo no Ame to Yuki,"Animation,Drama,Family"
154,The Nut Job 2: Nutty by Nature,"Animation,Adventure,Comedy"
155,The Legend of Chupacabras,"Animation"
156,The Star,"Animation,Adventure,Comedy"
157,Seoul Station,"Animation,Horror"
158,Sheep & Wolves,"Animation,Adventure,Comedy"
159,Foodfight!,"Animation,Action,Comedy"
160,Harlock: Space Pirate,"Animation,Adventure,Sci-Fi"
161,All Creatures Big and Small,"Animation,Adventure,Comedy"
162,Zoom,"Animation,Comedy,Drama"
163,Batman: Return of the Caped Crusaders,"Animation,Action,Adventure"
164,Charming,"Animation,Comedy,Musical"
165,Underdogs,"Animation,Adventure,Family"
166,Hotarubi no mori e,"Animation,Drama,Fantasy"
167,Xi you ji zhi da sheng gui lai,"Animation,Action,Adventure"
168,A Monster in Paris,"Animation,Adventure,Comedy"
169,Hoshi o ou kodomo,"Animation,Adventure,Drama"
170,The Last: Naruto the Movie,"Animation,Action,Adventure"
171,Resident Evil: Damnation,"Animation,Action,Horror"
172,Ethel & Ernest,"Animation,Drama,History"
173,Resident Evil: Vendetta,"Animation,Action,Adventure"
174,Ghost in the Shell Arise: Border 1 - Ghost Pain,"Animation,Action,Sci-Fi"
175,Birds Like Us,"Animation"
176,Berserk: The Golden Age Arc I - The Egg of the King,"Animation,Action,Adventure"
177,Sala samobójców,"Animation,Drama,Thriller"
178,Jack et la mécanique du coeur,"Animation,Adventure,Drama"
179,Berserk: The Golden Age Arc III - The Advent,"Animation,Action,Fantasy"
180,Appleseed Alpha,"Animation,Action,Sci-Fi"
181,Die Häschenschule: Jagd nach dem goldenen Ei,"Animation,Family"
182,Jue ji,"Animation,Fantasy"
183,Bilal: A New Breed of Hero,"Animation,Action,Adventure"
184,Starship Troopers: Invasion,"Animation,Action,Sci-Fi"
185,Bling,"Animation"
186,Air Bound,"Animation"
187,Secret of the Wings,"Animation,Family,Fantasy"
188,Smeshariki. Legenda o Zolotom Drakone,"Animation"
189,Tout en haut du monde,"Animation,Action,Adventure"
190,Savva. Serdtse voina,"Animation,Adventure,Fantasy"
191,Atrapa la bandera,"Animation,Adventure,Comedy"
192,Astérix: Le domaine des dieux,"Animation,Adventure,Comedy"
193,Kokoro ga sakebitagatterunda.,"Animation,Drama,Fantasy"
194,Ronal Barbaren,"Animation,Adventure,Comedy"
195,My Little Pony: Equestria Girls - Rainbow Rocks,"Animation,Adventure,Comedy"
196,Lego DC Comics Superheroes: Justice League - Gotham City Breakout,"Animation,Action,Adventure"
197,Woody Woodpecker,"Animation,Comedy,Family"
198,Howard Lovecraft and the Frozen Kingdom,"Animation,Fantasy"
199,My Little Pony: Equestria Girls - Legend of Everfree,"Animation,Comedy,Family"
200,Zambezia,"Animation,Adventure,Comedy"
