105,The Expendables 2,"Action,Adventure,Thriller"
106,Wrath of the Titans,"Action,Adventure,Fantasy"
107,Battle Los Angeles,"Action,Sci-Fi"
108,Immortals,"Action,Drama,Fantasy"
109,Maze Runner: The Scorch Trials,"Action,Sci-Fi,Thriller"
110,The Purge: Election Year,"Action,Horror,Sci-Fi"
111,Pixels,"Action,Comedy,Sci-Fi"
112,Tower Heist,"Action,Comedy,Crime"
113,The Adventures of Tintin,"Animation,Action,Adventure"
114,2 Guns,"Action,Comedy,Crime"
115,White House Down,"Action,Drama,Thriller"
116,John Carter,"Action,Adventure,Sci-Fi"
117,Hercules,"Action,Adventure"
118,The Purge: Anarchy,"Action,Horror,Sci-Fi"
119,Paul Blart: Mall Cop 2,"Action,Comedy,Crime"
120,Act of Valor,"Action,Adventure,Drama"
121,A Good Day to Die Hard,"Action,Thriller"
122,Contraband,"Action,Crime,Drama"
123,Looper,"Action,Crime,Drama"
124,Allegiant,"Action,Adventure,Mystery"
125,Battleship,"Action,Adventure,Sci-Fi"
126,Now You See Me 2,"Action,Adventure,Comedy"
127,Exodus: Gods and Kings,"Action,Adventure,Drama"
128,London Has Fallen,"Action,Crime,Drama"
129,Underworld: Awakening,"Action,Fantasy,Horror"
130,Ender's Game,"Action,Sci-Fi"
131,Deepwater Horizon,"Action,Drama,Thriller"
132,Unknown,"Action,Mystery,Thriller"
133,After Earth,"Action,Adventure,Sci-Fi"
134,Total Recall,"Action,Adventure,Mystery"
135,Jack Reacher,"Action,Crime,Mystery"
136,RoboCop,"Action,Crime,Sci-Fi"
137,Jack Reacher: Never Go Back,"Action,Adventure,Crime"
138,Fantastic Four,"Action,Adventure,Sci-Fi"
139,Dracula Untold,"Action,Drama,Fantasy"
140,Hansel & Gretel: Witch Hunters,"Action,Fantasy,Horror"
141,I Am Number Four,"Action,Adventure,Sci-Fi"
142,This Means War,"Action,Comedy,Romance"
143,Assassin's Creed,"Action,Adventure,Drama"
144,RED 2,"Action,Comedy,Crime"
145,13 Hours,"Action,Drama,History"
146,Ghost Rider: Spirit of Vengeance,"Action,Fantasy,Thriller"
147,The Grey,"Action,Adventure,Drama"
148,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller"
149,Red Tails,"Action,Adventure,Drama"
150,The Huntsman: Winter's War,"Action,Adventure,Drama"
151,Into the Storm,"Action,Thriller"
152,Jupiter Ascending,"Action,Adventure,Sci-Fi"
153,Warcraft,"Action,Adventure,Fantasy"
154,Sicario,"Action,Crime,Drama"
155,Gangster Squad,"Action,Crime,Drama"
156,The Man from U.N.C.L.E.,"Action,Adventure,Comedy"
157,Here Comes the Boom,"Action,Comedy,Sport"
158,Red Dawn,"Action,Thriller"
159,The Great Wall,"Action,Adventure,Fantasy"
160,xXx: Return of Xander Cage,"Action,Adventure,Thriller"
161,Need for Speed,"Action,Crime,Drama"
162,Everest,"Action,Adventure,Drama"
163,John Wick,"Action,Crime,Thriller"
164,Snitch,"Action,Drama,Thriller"
165,Resident Evil: Retribution,"Action,Horror,Sci-Fi"
166,Riddick,"Action,Sci-Fi,Thriller"
167,Hanna,"Action,Drama,Thriller"
168,Allied,"Action,Drama,Romance"
169,The Expendables 3,"Action,Adventure,Thriller"
170,Spy Kids: All the Time in the World in 4D,"Action,Adventure,Comedy"
